5:16	로마서 8:5, 로마서 8:13, 로마서 6:12, 베드로 전서 2:11
5:17	로마서 7:15, 로마서 7:19, 로마서 7:23
5:19	고린도 전서 5:9, 에베소서 5:3, 골로새서 3:5, 요한 계시록 2:20, 마가복음 7:21-22, 에베소서 4:19, 베드로 후서 2:2, 유다서 1:4
5:20	레위기 19:26, 레위기 19:31, 신명기 18:10-11, 고린도 전서 3:3, 고린도 전서 3:3, 야고보서 3:14-15, 베드로 후서 2:1
5:21	신명기 21:20-21, 이사야 5:11, 베드로 전서 4:3, 고린도 전서 6:9-10
5:22	빌립보서 1:11, 골로새서 1:10, 데살로니가 전서 1:6, 로마서 14:17, 에베소서 5:9
5:23	야고보서 3:17
5:24	로마서 6:6
5:25	로마서 8:4
5:26	빌립보서 2:3, 전도서 4:4, 고린도 전서 4:7, 갈라디아서 6:4
6:1	잠언 15:1, 골로새서 3:12, 디모데 전서 6:11, 디도서 3:2, 야고보서 3:2, 고린도 전서 10:12
6:2	데살로니가 전서 5:14, 요한복음 13:34, 요한복음 15:12, 고린도 전서 9:21, 요한 1서 4:21
6:3	로마서 12:3, 요한 계시록 3:17
6:4	고린도 후서 13:5, 갈라디아서 5:26
6:5	로마서 14:4, 고린도 후서 5:10
6:6	마태복음 10:9-10, 누가복음 10:7, 로마서 15:27, 고린도 전서 9:11, 고린도 전서 9:14
6:7	로마서 2:6-8
6:8	잠언 14:14, 잠언 22:8, 로마서 8:6, 로마서 8:13
6:9	데살로니가 후서 3:13, 히브리서 3:14, 히브리서 12:3, 요한 계시록 2:10
6:12	갈라디아서 5:2
6:13	야고보서 2:10
6:14	고린도 전서 2:2
6:15	고린도 전서 7:19, 갈라디아서 5:6, 골로새서 3:10-11, 고린도 후서 5:17, 에베소서 2:10
6:16	로마서 9:6
6:17	고린도 후서 4:10, 빌립보서 3:10
