7:12	신명기 12:5, 신명기 12:11, 여호수아 18:1, 사무엘상 4:11, 시편 78:60, 예레미야 26:6, 예레미야 26:9
7:13	역대기하 36:15-16, 예레미야 25:3-4, 이사야 65:12
7:14	열왕기하 25:8-9, 예레미야 7:4, 사무엘상 4:10-11, 시편 78:60, 예레미야 26:4, 예레미야 26:6, 예레미야 애가 2:7
7:15	열왕기하 17:22-23
7:16	출애굽기 32:9-10, 예레미야 11:14, 예레미야 15:1
7:18	예레미야 44:17, 이사야 57:6, 예레미야 19:13, 에스겔 20:28
7:19	다니엘 9:7
7:20	예레미야 애가 2:3, 열왕기하 22:17, 예레미야 17:27
7:21	이사야 1:11, 예레미야 6:20, 호세아 8:13, 아모스 5:21
7:22	사무엘상 15:22, 호세아 6:6
7:23	출애굽기 19:5, 레위기 26:3, 레위기 26:12, 신명기 5:29
7:24	출애굽기 32:8, 호세아 4:16, 스가랴 7:12
7:25	신명기 9:7, 사무엘상 8:8, 열왕기하 17:13, 역대기하 36:15, 느헤미야 9:17, 느헤미야 9:30, 예레미야 25:4
7:26	역대기하 33:10, 예레미야 25:3
7:27	예레미야 26:2, 에스겔 2:7
7:28	예레미야 5:1, 미가 7:2
7:30	열왕기하 21:1, 열왕기하 21:4, 역대기하 33:1, 역대기하 33:4, 예레미야 23:11, 예레미야 32:34
7:31	신명기 12:29-31, 열왕기하 17:17, 역대기하 28:1, 역대기하 28:3, 역대기하 33:1, 역대기하 33:6, 에스겔 20:31, 여호수아 15:8, 여호수아 15:12, 레위기 18:21, 레위기 20:3, 예레미야 19:5-6, 예레미야 32:35
7:32	예레미야 19:11, 에스겔 6:4-5
7:33	신명기 28:26, 시편 79:2, 예레미야 16:4
7:34	이사야 24:8, 예레미야 25:10, 레위기 26:33, 이사야 1:7, 이사야 6:11
8:2	신명기 4:19, 열왕기하 17:16, 열왕기하 21:1, 열왕기하 21:3, 예레미야 19:13, 에스겔 8:16, 스바냐 1:4-5, 예레미야 16:4
8:5	예레미야 5:3
8:6	예레미야 5:1
8:7	이사야 1:3
8:8	이사야 8:1
8:9	이사야 29:14
8:10	신명기 28:30, 스바냐 1:13, 이사야 56:11, 에스겔 33:31, 미가 3:11, 예레미야 5:31, 예레미야 6:12-15, 예레미야 27:9, 예레미야 애가 2:14, 에스겔 22:28
8:11	예레미야 23:16-17, 에스겔 13:10
8:12	예레미야 3:3, 예레미야 23:12
8:14	예레미야 4:5, 예레미야 9:15, 예레미야 23:15, 예레미야 애가 3:19
8:15	예레미야 4:10, 예레미야 14:19
8:21	예레미야 4:19-20, 예레미야 14:17
8:22	창세기 37:25, 예레미야 30:12-13, 예레미야 30:17, 예레미야 33:4, 예레미야 33:6
9:1	이사야 22:4, 예레미야 13:17
9:2	예레미야 5:7, 예레미야 23:10
9:3	이사야 59:3, 예레미야 4:22
9:4	예레미야 12:6, 미가 7:2, 미가 7:5, 예레미야 6:28, 에스겔 22:9
9:5	시편 50:19, 미가 6:12
9:7	이사야 1:25, 이사야 48:10
9:9	예레미야 5:9, 예레미야 5:29
9:10	예레미야 4:25, 스바냐 1:3
9:11	시편 79:1, 예레미야 26:18, 예레미야 10:22, 예레미야 4:27, 예레미야 25:11, 예레미야 32:43
9:14	예레미야 7:24, 사사기 3:7, 사무엘상 12:10, 호세아 11:2
9:15	예레미야 8:14, 예레미야 23:15, 예레미야 애가 3:15, 예레미야 애가 3:19
9:16	레위기 26:33, 신명기 28:64, 시편 106:27, 스가랴 7:14, 예레미야 29:17, 에스겔 5:2
9:17	역대기하 35:25
9:18	예레미야 6:26, 예레미야 14:17
9:19	예레미야 4:31, 에스겔 7:16, 미가 1:8-9, 예레미야 애가 4:15, 미가 2:10
9:20	이사야 29:2, 예레미야 7:29
9:21	역대기하 36:17, 예레미야 6:11
9:22	이사야 5:25, 예레미야 16:3-4
9:23	이사야 5:21, 신명기 8:12-14, 신명기 8:17-18
